날짜	직업	등수	참가자	덱코드	대회코드	카드
2026-02-07	プリンセスコネクト！Re:Dive	4	24	2EERG	1457931	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-036': 1, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-02-07	ナイトメア	5	24	6E918	1457931	{'BP01-110': 2, 'BP03-076': 1, 'BP07-076': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 2, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP15-078': 2, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 3}
2026-02-07	ビショップ	6	24	74B4N	1457931	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 2, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 2, 'BP12-104': 3, 'BP17-098': 3, 'BP17-099': 3, 'BP17-106': 3, 'BP17-113': 2}
2026-02-07	エルフ	7	24	5HWMN	1457931	{'BP04-010': 3, 'BP05-014': 2, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 1, 'BP18-007': 2, 'BP18-017': 2, 'BP18-019': 2, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-07	ドラゴン	8	24	6YZTL	1457931	{'BP03-112': 3, 'BP11-058': 3, 'BP15-074': 3, 'BP18-116': 3, 'CP01-044': 3, 'CP01-052': 3, 'CP04-062': 3, 'ECP01-028': 3, 'ECP01-030': 2, 'ECP01-031': 3, 'ECP01-034': 3, 'ECP01-036': 2, 'ECP01-057': 3, 'SD04-002': 3}
2026-02-06	ドラゴン	1	14	217Q6	1477797	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 2, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 2, 'BP16-057': 3, 'BP16-067': 3, 'BP16-072': 2, 'BP16-118': 2, 'BP18-061': 1, 'SD08-011': 3}
2026-02-06	ロイヤル	2	14	1AUZJ	1477797	{'BP01-170': 3, 'BP07-018': 3, 'BP07-024': 3, 'BP07-028': 3, 'BP07-030': 3, 'BP07-033': 3, 'BP07-034': 3, 'BP07-112': 3, 'BP09-020': 3, 'BP12-103': 3, 'BP12-107': 3, 'BP17-020': 1, 'BP17-025': 3, 'BP17-031': 3}
2026-02-06	ナイトメア	3	14	3439U	1477797	{'BP01-116': 1, 'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 1, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP12-083': 1, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 2, 'BP17-083': 3, 'BP17-113': 3}
2026-02-06	ナイトメア	4	14	1FA7Q	1477797	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 2, 'BP09-071': 2, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 3}
2026-02-06	エルフ	5	14	1TW94	1477797	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-06	プリンセスコネクト！Re:Dive	6	14	1T2Q6	1477797	{'CP04-001': 3, 'CP04-003': 2, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 1, 'CP04-066': 2, 'CP04-079': 3, 'CP04-091': 3, 'CP04-094': 1, 'CP04-112': 2, 'CP04-115': 3, 'CP04-118': 2}
2026-02-06	プリンセスコネクト！Re:Dive	7	14	3KEK4	1477797	{'CP04-003': 2, 'CP04-007': 3, 'CP04-019': 3, 'CP04-030': 3, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-063': 3, 'CP04-071': 1, 'CP04-091': 3, 'CP04-094': 2, 'CP04-105': 2, 'CP04-118': 3}
2026-02-06	ロイヤル	8	14	2CVJ6	1477797	{'BP01-159': 3, 'BP03-109': 2, 'BP03-117': 3, 'BP07-034': 1, 'BP09-020': 3, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP11-018': 3, 'BP11-024': 1, 'BP14-108': 3, 'BP14-110': 3, 'BP16-111': 3, 'BP16-117': 3, 'BP17-115': 1, 'CP03-030': 2}
2026-02-04	ロイヤル	1	8	1AUZJ	1459563	{'BP01-170': 3, 'BP07-018': 3, 'BP07-024': 3, 'BP07-028': 3, 'BP07-030': 3, 'BP07-033': 3, 'BP07-034': 3, 'BP07-112': 3, 'BP09-020': 3, 'BP12-103': 3, 'BP12-107': 3, 'BP17-020': 1, 'BP17-025': 3, 'BP17-031': 3}
2026-02-04	エルフ	2	8	5P190	1459563	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 3, 'BP18-019': 3, 'CP02-006': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-04	ナイトメア	3	8	6D9YA	1459563	{'BP01-110': 2, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 2, 'BP09-071': 1, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-04	アイドルマスター シンデレラガールズ	3	8	6CM6B	1459563	{'ECP02-001': 3, 'ECP02-003': 3, 'ECP02-012': 3, 'ECP02-015': 2, 'ECP02-016': 3, 'ECP02-026': 3, 'ECP02-037': 3, 'ECP02-047': 3, 'ECP02-050': 3, 'ECP02-052': 3, 'CSD02b-001': 3, 'CSD02b-002': 2, 'CSD02b-003': 3, 'CSD02b-004': 3}
2026-02-02	ロイヤル	1	9	1AUZJ	1478685	{'BP01-170': 3, 'BP07-018': 3, 'BP07-024': 3, 'BP07-028': 3, 'BP07-030': 3, 'BP07-033': 3, 'BP07-034': 3, 'BP07-112': 3, 'BP09-020': 3, 'BP12-103': 3, 'BP12-107': 3, 'BP17-020': 1, 'BP17-025': 3, 'BP17-031': 3}
2026-02-02	エルフ	2	9	422F4	1478685	{'BP09-112': 3, 'BP15-004': 3, 'BP15-113': 2, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 2, 'BP18-009': 1, 'BP18-013': 2, 'BP18-014': 2, 'BP18-116': 1, 'BP18-117': 3, 'BP18-119': 2, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 3, 'EBD01-007': 2}
2026-02-02	ドラゴン	3	9	217Q6	1478685	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 2, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 2, 'BP16-057': 3, 'BP16-067': 3, 'BP16-072': 2, 'BP16-118': 2, 'BP18-061': 1, 'SD08-011': 3}
2026-02-02	ナイトメア	4	9	3MDFY	1478685	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 3}
2026-02-02	プリンセスコネクト！Re:Dive	5	9	3WMLS	1478685	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-036': 1, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-02-02	ナイトメア	6	9	3B346	1478685	{'BP01-110': 2, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 2, 'BP09-071': 1, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-02	ウィッチ	7	9	39E38	1478685	{'BP07-035': 3, 'BP07-037': 2, 'BP07-041': 3, 'BP07-103': 2, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 2, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-043': 2, 'BP17-044': 3, 'BP17-048': 3, 'BP17-049': 2, 'BP17-052': 3}
2026-02-02	エルフ	8	9	15546	1478685	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 1, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-26	エルフ	1	12	6R8TY	1464806	{'BP03-001': 1, 'BP05-014': 3, 'BP08-001': 3, 'BP08-002': 3, 'BP10-003': 1, 'BP10-017': 3, 'BP14-001': 3, 'BP14-007': 3, 'BP14-008': 3, 'BP14-105': 1, 'BP14-111': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP15-019': 2, 'BP16-004': 3, 'BP18-004': 2}
2026-02-26	エルフ	2	12	1QR64	1464806	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP02-011': 1, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-26	エルフ	3	12	6PHFG	1464806	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 1, 'BP10-005': 3, 'BP11-003': 3, 'BP13-001': 2, 'BP13-008': 1, 'BP15-004': 2, 'BP16-007': 1, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-26	ロイヤル	4	12	5P1C8	1464806	{'BP05-018': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP10-031': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP16-117': 3, 'BP18-026': 2, 'ECP01-010': 2}
2026-02-26	プリンセスコネクト！Re:Dive	5	12	2114W	1464806	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-091': 1, 'CP04-118': 3}
2026-02-26	ナイトメア	6	12	4SSH6	1464806	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-26	ナイトメア	7	12	7N6RW	1464806	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-02-26	エルフ	8	12	3RECG	1464806	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-25	エルフ	1	16	7Z0EC	1459790	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'EBD01-007': 1, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-25	プリンセスコネクト！Re:Dive	2	16	4HD7C	1459790	{'CP04-001': 3, 'CP04-003': 3, 'CP04-007': 3, 'CP04-016': 3, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 2, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 2, 'CP04-066': 2, 'CP04-089': 2, 'CP04-112': 1, 'CP04-113': 1, 'CP04-115': 3}
2026-02-25	ロイヤル	3	16	777JE	1459790	{'BP06-019': 3, 'BP07-022': 3, 'BP09-018': 3, 'BP11-018': 3, 'BP11-031': 3, 'BP14-024': 3, 'BP15-023': 3, 'BP16-019': 3, 'BP16-031': 3, 'BP17-019': 3, 'BP17-022': 1, 'BP18-023': 3, 'BP18-026': 3, 'SP01-010': 3}
2026-02-25	プリンセスコネクト！Re:Dive	4	16	1HTVG	1459790	{'CP04-003': 3, 'CP04-018': 2, 'CP04-019': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-071': 2, 'CP04-091': 1, 'CP04-118': 3}
2026-02-25	エルフ	5	16	5X0L2	1459790	{'BP02-110': 3, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 2, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-116': 1, 'BP18-117': 3, 'BP18-119': 3, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 2, 'EBD01-007': 1}
2026-02-25	プリンセスコネクト！Re:Dive	6	16	1VYHY	1459790	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-02-25	プリンセスコネクト！Re:Dive	7	16	756TE	1459790	{'CP04-003': 3, 'CP04-018': 2, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-091': 1, 'CP04-118': 3}
2026-02-25	ナイトメア	8	16	754R0	1459790	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-23	ビショップ	1	11	6NE8C	1478741	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 3, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 2, 'BP12-091': 3, 'BP12-096': 2, 'BP17-098': 3, 'BP17-099': 2, 'BP17-106': 3, 'BP17-107': 2, 'BP17-113': 2}
2026-02-23	ナイトメア	2	11	XNJ8	1478741	{'BP01-110': 3, 'BP01-116': 1, 'BP03-076': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP12-071': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 3, 'BP17-084': 1, 'EBD03-009': 3, 'EBD03-012': 3}
2026-02-23	エルフ	3	11	1BWQ0	1478741	{'BP04-007': 1, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP11-105': 3, 'BP11-113': 2, 'BP11-115': 2, 'BP13-001': 3, 'BP13-008': 1, 'BP13-015': 2, 'BP16-118': 2, 'BP17-001': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 2, 'SP01-045': 3}
2026-02-23	ドラゴン	4	11	1T33S	1478741	{'BP05-055': 2, 'BP05-058': 3, 'BP05-063': 3, 'BP05-068': 3, 'BP08-063': 3, 'BP08-068': 2, 'BP15-057': 3, 'BP15-064': 3, 'BP15-066': 3, 'BP15-072': 3, 'BP15-113': 3, 'CP04-062': 3, 'SP01-028': 3, 'SD04-002': 3}
2026-02-23	プリンセスコネクト！Re:Dive	5	11	69U1N	1478741	{'CP04-003': 3, 'CP04-019': 3, 'CP04-026': 1, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 2, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 1, 'CP04-066': 2, 'CP04-071': 1, 'CP04-073': 1, 'CP04-090': 3, 'CP04-094': 2, 'CP04-112': 3, 'CP04-115': 3}
2026-02-23	プリンセスコネクト！Re:Dive	6	11	6YBJQ	1478741	{'CP04-001': 3, 'CP04-015': 3, 'CP04-022': 3, 'CP04-031': 1, 'CP04-057': 3, 'CP04-058': 2, 'CP04-059': 3, 'CP04-061': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-113': 2, 'CP04-118': 3, 'PCS01-026': 3}
2026-02-23	プリンセスコネクト！Re:Dive	7	11	4RNX2	1478741	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-02-23	ドラゴン	8	11	7WELL	1478741	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 2, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 2, 'BP15-060': 3, 'BP15-074': 3, 'BP16-057': 3, 'BP16-067': 3, 'BP16-072': 2, 'BP17-066': 2, 'BP18-061': 2, 'SP01-026': 2, 'SD08-011': 3, 'SD08-018': 3}
2026-02-23	プリンセスコネクト！Re:Dive	1	9	167HA	1472888	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-036': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 1, 'CP04-053': 2, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-02-23	エルフ	2	9	4TW96	1472888	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 2, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	ナイトメア	3	9	59KZ6	1472888	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 1, 'BP12-075': 1, 'BP12-079': 3, 'BP12-082': 3, 'BP12-103': 2, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-02-23	プリンセスコネクト！Re:Dive	4	9	5RXUY	1472888	{'CP04-003': 3, 'CP04-019': 3, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 1, 'CP04-066': 2, 'CP04-071': 1, 'CP04-091': 2, 'CP04-105': 2, 'CP04-107': 1, 'CP04-112': 1, 'CP04-115': 3, 'CP04-118': 3}
2026-02-23	プリンセスコネクト！Re:Dive	5	9	63KME	1472888	{'CP04-001': 2, 'CP04-003': 3, 'CP04-018': 2, 'CP04-019': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-058': 2, 'CP04-062': 3, 'CP04-118': 3}
2026-02-23	エルフ	6	9	2WEB6	1472888	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	ロイヤル	7	9	2YW60	1472888	{'BP07-022': 3, 'BP08-021': 3, 'BP08-024': 3, 'BP08-034': 3, 'BP15-113': 3, 'BP16-117': 3, 'BP16-118': 3, 'BP18-026': 3, 'CP01-016': 2, 'CP03-030': 3, 'CP04-019': 3, 'CP04-021': 2, 'ECP01-010': 3, 'CSD03a-007': 3}
2026-02-23	ドラゴン	8	9	3K3YG	1472888	{'BP01-089': 3, 'BP01-090': 2, 'BP01-098': 3, 'BP01-099': 3, 'BP09-055': 3, 'BP09-058': 3, 'BP09-068': 1, 'BP10-109': 2, 'BP15-113': 3, 'BP16-074': 2, 'BP16-118': 2, 'BP18-061': 2, 'CP01-044': 1, 'CP03-075': 2, 'CP04-062': 3, 'ECP01-034': 2, 'SD04-002': 3}
2026-02-23	エルフ	1	16	6GACU	1479641	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	エルフ	2	16	6RUGG	1479641	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 1, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	プリンセスコネクト！Re:Dive	3	16	3Z8BS	1479641	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3, 'PR-511': 3, 'PCS01-021': 3}
2026-02-23	ウィッチ	4	16	6MBAC	1479641	{'BP15-113': 3, 'BP17-039': 3, 'BP17-051': 3, 'BP18-039': 3, 'BP18-041': 3, 'BP18-046': 3, 'BP18-050': 3, 'BP18-051': 3, 'BP18-117': 3, 'BP18-123': 2, 'CP03-048': 2, 'CP03-052': 3, 'CP03-056': 3, 'CP03-060': 3}
2026-02-23	ドラゴン	5	16	3VLB2	1479641	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 2, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 2, 'BP11-066': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 3, 'BP16-057': 3, 'BP16-067': 3, 'BP16-072': 1, 'BP18-061': 2, 'SD04-002': 2, 'SD08-011': 3}
2026-02-23	ロイヤル	6	16	26XU4	1479641	{'BP05-025': 3, 'BP08-034': 3, 'BP15-021': 3, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-026': 3, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 3}
2026-02-23	エルフ	7	16	55B5E	1479641	{'BP01-009': 3, 'BP01-015': 2, 'BP01-023': 3, 'BP03-014': 3, 'BP12-007': 3, 'BP13-003': 3, 'BP13-012': 1, 'BP13-018': 3, 'BP16-001': 2, 'BP16-015': 3, 'EBD01-003': 3, 'EBD01-007': 2, 'EBD01-008': 2, 'EBD01-009': 3, 'EBD01-013': 1, 'EBD01-014': 3}
2026-02-23	ナイトメア	8	16	5S73N	1479641	{'BP01-110': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 3}
2026-02-23	エルフ	1	13	3MLJC	1478272	{'BP02-110': 3, 'BP09-112': 2, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 1, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 3, 'BP18-126': 3, 'EBD01-007': 2}
2026-02-23	プリンセスコネクト！Re:Dive	2	13	56Q28	1478272	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-009': 2, 'CP04-015': 3, 'CP04-016': 2, 'CP04-021': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 2, 'CP04-118': 3}
2026-02-23	エルフ	3	13	2BZ7W	1478272	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 2, 'BP18-007': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	プリンセスコネクト！Re:Dive	4	13	7UCJ8	1478272	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-036': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 2, 'CP04-045': 1, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3, 'PR-511': 2, 'PCS01-021': 3}
